# # k Pk
3.484367367367366963e-01 3.947054710627256782e+02
3.514396396396395894e-01 3.873659437843707565e+02
3.544425425425424825e-01 3.803440583725228521e+02
3.574454454454453756e-01 3.736612418473813477e+02
3.604483483483483242e-01 3.673297604448738412e+02
3.634512512512512172e-01 3.613193035715425481e+02
3.664541541541541103e-01 3.555849741875888981e+02
3.694570570570570034e-01 3.500860177943333724e+02
3.724599599599598965e-01 3.447847851130132995e+02
3.754628628628627895e-01 3.396396438371806425e+02
3.784657657657657381e-01 3.346083197499852417e+02
3.814686686686686312e-01 3.296525692798647356e+02
3.844715715715715243e-01 3.247381755942571999e+02
3.874744744744744174e-01 3.198456840178272955e+02
3.904773773773773105e-01 3.149735616251217039e+02
3.934802802802802590e-01 3.101217649562802876e+02
3.964831831831831521e-01 3.052903890628608679e+02
3.994860860860860452e-01 3.004822412796755202e+02
4.024889889889889383e-01 2.957159699851581536e+02
4.054918918918918314e-01 2.910144437464763882e+02
4.084947947947947244e-01 2.863981281264992731e+02
4.114976976976976730e-01 2.818852408537078418e+02
4.145006006006005661e-01 2.774894414796780779e+02
4.175035035035034592e-01 2.732159111872381345e+02
4.205064064064063523e-01 2.690678834037339584e+02
4.235093093093092453e-01 2.650480073473324296e+02
4.265122122122121384e-01 2.611584003259384303e+02
4.295151151151150870e-01 2.573968301993244836e+02
4.325180180180179801e-01 2.537511916341486540e+02
4.355209209209208732e-01 2.502087678527991841e+02
4.385238238238237662e-01 2.467578423133107890e+02
4.415267267267266593e-01 2.433876208219479622e+02
4.445296296296295524e-01 2.400880715863105479e+02
4.475325325325325010e-01 2.368494911066219686e+02
4.505354354354353941e-01 2.336628114647439816e+02
4.535383383383382871e-01 2.305197145127349074e+02
4.565412412412411802e-01 2.274125840442565334e+02
4.595441441441440733e-01 2.243345600140028182e+02
4.625470470470469664e-01 2.212841867799274382e+02
4.655499499499499150e-01 2.182669306608297006e+02
4.685528528528528081e-01 2.152882718760388627e+02
4.715557557557557011e-01 2.123531660440682742e+02
4.745586586586585942e-01 2.094660770617809646e+02
4.775615615615614873e-01 2.066309910475196716e+02
4.805644644644644359e-01 2.038509701542400023e+02
4.835673673673673290e-01 2.011281881245107002e+02
4.865702702702702220e-01 1.984645151205921536e+02
4.895731731731731151e-01 1.958615688298778537e+02
4.925760760760760082e-01 1.933207347930783442e+02
4.955789789789789013e-01 1.908431804616878082e+02
4.985818818818818499e-01 1.884279233756078895e+02
5.015847847847847429e-01 1.860691846720223168e+02
5.045876876876875805e-01 1.837608642624724951e+02
5.075905905905905291e-01 1.814972952566248523e+02
5.105934934934934777e-01 1.792732157095510956e+02
5.135963963963963153e-01 1.770837431510053079e+02
5.165992992992992638e-01 1.749243954635659293e+02
5.196022022022021014e-01 1.727929098139897519e+02
5.226051051051050500e-01 1.706897117247240487e+02
5.256080080080079986e-01 1.686153450597915935e+02
5.286109109109108362e-01 1.665702818399928731e+02
5.316138138138137847e-01 1.645549267186291047e+02
5.346167167167166223e-01 1.625696212620138112e+02
5.376196196196195709e-01 1.606146480390602562e+02
5.406225225225224085e-01 1.586902790666643170e+02
5.436254254254253571e-01 1.567968923162564181e+02
5.466283283283283057e-01 1.549348379936950835e+02
5.496312312312311432e-01 1.531044036839980720e+02
5.526341341341340918e-01 1.513058186973712509e+02
5.556370370370369294e-01 1.495392582057216657e+02
5.586399399399398780e-01 1.478048471749680459e+02
5.616428428428428266e-01 1.461026640988629026e+02
5.646457457457456641e-01 1.444324648009663292e+02
5.676486486486486127e-01 1.427927941016594104e+02
5.706515515515514503e-01 1.411819536161289079e+02
5.736544544544543989e-01 1.395983398395487995e+02
5.766573573573572364e-01 1.380404389793918654e+02
5.796602602602601850e-01 1.365068221281654246e+02
5.826631631631631336e-01 1.349961407556037898e+02
5.856660660660659712e-01 1.335071224950611963e+02
5.886689689689689198e-01 1.320385672094753886e+02
5.916718718718717573e-01 1.305895827217818521e+02
5.946747747747747059e-01 1.291601739590227282e+02
5.976776776776776545e-01 1.277505168739001391e+02
6.006805805805804921e-01 1.263607573267116919e+02
6.036834834834834407e-01 1.249910129155802565e+02
6.066863863863862782e-01 1.236413747278741084e+02
6.096892892892892268e-01 1.223119090147003192e+02
6.126921921921921754e-01 1.210026587904642241e+02
6.156950950950950130e-01 1.197136453595553434e+02
6.186979979979979616e-01 1.184448697722784232e+02
6.217009009009007992e-01 1.171962295854931000e+02
6.247038038038037477e-01 1.159672217778796579e+02
6.277067067067065853e-01 1.147572482635597311e+02
6.307096096096095339e-01 1.135657347130769210e+02
6.337125125125124825e-01 1.123921295204715420e+02
6.367154154154153201e-01 1.112359028084610770e+02
6.397183183183182686e-01 1.100965454831085992e+02
6.427212212212211062e-01 1.089735683351631081e+02
6.457241241241240548e-01 1.078665011854411659e+02
6.487270270270270034e-01 1.067748920717796466e+02
6.517299299299298410e-01 1.056983064752505044e+02
6.547328328328327895e-01 1.046363277165644803e+02
6.577357357357356271e-01 1.035886337452190418e+02
6.607386386386385757e-01 1.025550396835177906e+02
6.637415415415414133e-01 1.015353734354193023e+02
6.667444444444443619e-01 1.005294633529365314e+02
6.697473473473473105e-01 9.953713834261174043e+01
6.727502502502501480e-01 9.855822796499376182e+01
6.757531531531530966e-01 9.759256252746681071e+01
6.787560560560559342e-01 9.663997317075600790e+01
6.817589589589588828e-01 9.570029194942499373e+01
6.847618618618618314e-01 9.477335190666750009e+01
6.877647647647646689e-01 9.385898714367878881e+01
6.907676676676676175e-01 9.295703288388224905e+01
6.937705705705704551e-01 9.206732553227503502e+01
6.967734734734734037e-01 9.118970147605814702e+01
6.997763763763763523e-01 9.032396604412147667e+01
7.027792792792791898e-01 8.946989373390456990e+01
7.057821821821821384e-01 8.862726293452661253e+01
7.087850850850849760e-01 8.779585752927570752e+01
7.117879879879879246e-01 8.697546673001828310e+01
7.147908908908907621e-01 8.616588491742665212e+01
7.177937937937937107e-01 8.536691148678845309e+01
7.207966966966966593e-01 8.457835069917945248e+01
7.237995995995994969e-01 8.380001153778621870e+01
7.268025025025024455e-01 8.303170756917556616e+01
7.298054054054052830e-01 8.227325680931892293e+01
7.328083083083082316e-01 8.152448159418423757e+01
7.358112112112111802e-01 8.078520845472021961e+01
7.388141141141140178e-01 8.005526799606124655e+01
7.418170170170169664e-01 7.933449478079313621e+01
7.448199199199198040e-01 7.862272721612306725e+01
7.478228228228227525e-01 7.791980751681195727e+01
7.508257257257255901e-01 7.722558717483497048e+01
7.538286286286285387e-01 7.653993040127842562e+01
7.568315315315314873e-01 7.586270487195385215e+01
7.598344344344343249e-01 7.519378069691003930e+01
7.628373373373372734e-01 7.453303036887331245e+01
7.658402402402401110e-01 7.388032871291420633e+01
7.688431431431430596e-01 7.323555283730723886e+01
7.718460460460460082e-01 7.259858208555613146e+01
7.748489489489488458e-01 7.196929798954991497e+01
7.778518518518517944e-01 7.134758422382361687e+01
7.808547547547546319e-01 7.073332656089354487e+01
7.838576576576575805e-01 7.012641282763925688e+01
7.868605605605605291e-01 6.952673286270589870e+01
7.898634634634633667e-01 6.893417847489995154e+01
7.928663663663663153e-01 6.834864340255310822e+01
7.958692692692691528e-01 6.777002327382948010e+01
7.988721721721721014e-01 6.719821556795182005e+01
8.018750750750749390e-01 6.663311957732375390e+01
8.048779779779778876e-01 6.607463637052381955e+01
8.078808808808808362e-01 6.552266875615094932e+01
8.108837837837836737e-01 6.497712124749926943e+01
8.138866866866866223e-01 6.443790002803929440e+01
8.168895895895894599e-01 6.390491282852561739e+01
8.198924924924924085e-01 6.337806784222732404e+01
8.228953953953953571e-01 6.285727410938454796e+01
8.258982982982981946e-01 6.234244230143524845e+01
8.289012012012011432e-01 6.183348470268427377e+01
8.319041041041039808e-01 6.133031517586073278e+01
8.349070070070069294e-01 6.083284912852297310e+01
8.379099099099097669e-01 6.034100348029016914e+01
8.409128128128127155e-01 5.985469663087506831e+01
8.439157157157156641e-01 5.937384842889856174e+01
8.469186186186185017e-01 5.889838014146166500e+01
8.499215215215214503e-01 5.842821442445532654e+01
8.529244244244242878e-01 5.796327529358860176e+01
8.559273273273272364e-01 5.750348809611313783e+01
8.589302302302301850e-01 5.704877948322794623e+01
8.619331331331330226e-01 5.659907738314328896e+01
8.649360360360359712e-01 5.615431097478684563e+01
8.679389389389388088e-01 5.571441066213630222e+01
8.709418418418417573e-01 5.527930804915828844e+01
8.739447447447447059e-01 5.484893591534024893e+01
8.769476476476475435e-01 5.442322819179791793e+01
8.799505505505504921e-01 5.400211993794329146e+01
8.829534534534533297e-01 5.358554731869874388e+01
8.859563563563562782e-01 5.317344758224167123e+01
8.889592592592591158e-01 5.276575903826706337e+01
8.919621621621620644e-01 5.236242103675289883e+01
8.949650650650650130e-01 5.196337394721664538e+01
8.979679679679678506e-01 5.156855913844854911e+01
9.009708708708707992e-01 5.117791895871019392e+01
9.039737737737736367e-01 5.079139671638650100e+01
9.069766766766765853e-01 5.040893666107818660e+01
9.099795795795795339e-01 5.003048396512431140e+01
9.129824824824823715e-01 4.965598470554572685e+01
9.159853853853853201e-01 4.928538585193260957e+01
9.189882882882881576e-01 4.891863526088486935e+01
9.219911911911911062e-01 4.855568164424079214e+01
9.249940940940939438e-01 4.819647454901213024e+01
9.279969969969968924e-01 4.784096434131024722e+01
9.309998998998998410e-01 4.748910219063000682e+01
9.340028028028026785e-01 4.714084005448148673e+01
9.370057057057056271e-01 4.679613066336075633e+01
9.400086086086084647e-01 4.645492750605131960e+01
9.430115115115114133e-01 4.611718481524841451e+01
9.460144144144143619e-01 4.578285755349743624e+01
9.490173173173171994e-01 4.545190139943922958e+01
9.520202202202201480e-01 4.512427273435434216e+01
9.550231231231229856e-01 4.479992862899926820e+01
9.580260260260259342e-01 4.447882683072684529e+01
9.610289289289288828e-01 4.416092575088481453e+01
9.640318318318317203e-01 4.384618445248451479e+01
9.670347347347346689e-01 4.353456263813424698e+01
9.700376376376375065e-01 4.322602063823052276e+01
9.730405405405404551e-01 4.292051939940048300e+01
9.760434434434432927e-01 4.261802047319010001e+01
9.790463463463462412e-01 4.231848600499164093e+01
9.820492492492491898e-01 4.202187872320573092e+01
9.850521521521520274e-01 4.172816192863056983e+01
9.880550550550549760e-01 4.143729948407460739e+01
9.910579579579578136e-01 4.114925580418694295e+01
9.940608608608607621e-01 4.086399584549910458e+01
9.970637637637637107e-01 4.058148509667508819e+01
1.000066666666666659e+00 4.030168956896366694e+01
1.003069569569569497e+00 4.002457578684731487e+01
1.006072472472472334e+00 3.975011077888584765e+01
1.009075375375375172e+00 3.947826206874723454e+01
1.012078278278278232e+00 3.920899766642294537e+01
1.015081181181181069e+00 3.894228605962326384e+01
1.018084084084083907e+00 3.867809620534814741e+01
1.021086986986986966e+00 3.841639752162940624e+01
1.024089889889889804e+00 3.815715987944114573e+01
1.027092792792792642e+00 3.790035359477325017e+01
1.030095695695695479e+00 3.764594942086529272e+01
1.033098598598598539e+00 3.739391854059693543e+01
1.036101501501501376e+00 3.714423255903088972e+01
1.039104404404404214e+00 3.689686349610489202e+01
1.042107307307307273e+00 3.665178377947031407e+01
1.045110210210210111e+00 3.640896623747295990e+01
1.048113113113112949e+00 3.616838409227326423e+01
1.051116016016016008e+00 3.593001095310266635e+01
1.054118918918918846e+00 3.569382080965385029e+01
1.057121821821821683e+00 3.545978802560016874e+01
1.060124724724724521e+00 3.522788733224330571e+01
1.063127627627627581e+00 3.499809382228488630e+01
1.066130530530530418e+00 3.477038294372023586e+01
1.069133433433433256e+00 3.454473049402353979e+01
1.072136336336336315e+00 3.432111261668326563e+01
1.075139239239239153e+00 3.409950579473243693e+01
1.078142142142141990e+00 3.387988684308992049e+01
1.081145045045044828e+00 3.366223290297651261e+01
1.084147947947947888e+00 3.344652143649073395e+01
1.087150850850850725e+00 3.323273022128881138e+01
1.090153753753753563e+00 3.302083734536601867e+01
1.093156656656656622e+00 3.281082120193789819e+01
1.096159559559559460e+00 3.260266048441882702e+01
1.099162462462462297e+00 3.239633418149554700e+01
1.102165365365365357e+00 3.219182157229445806e+01
1.105168268268268195e+00 3.198910222163969763e+01
1.108171171171171032e+00 3.178815597540070215e+01
1.111174074074073870e+00 3.158896295592715475e+01
1.114176976976976929e+00 3.139150355756943611e+01
1.117179879879879767e+00 3.119575844228276651e+01
1.120182782782782605e+00 3.100170853531327353e+01
1.123185685685685664e+00 3.080933502096428001e+01
1.126188588588588502e+00 3.061861933844116734e+01
1.129191491491491339e+00 3.042954317777302720e+01
1.132194394394394177e+00 3.024208847580959514e+01
1.135197297297297236e+00 3.005623741229181434e+01
1.138200200200200074e+00 2.987197240599473957e+01
1.141203103103102912e+00 2.968927611094073882e+01
1.144206006006005971e+00 2.950813141268231732e+01
1.147208908908908809e+00 2.932852142465224077e+01
1.150211811811811646e+00 2.915042948458041039e+01
1.153214714714714484e+00 2.897383915097537255e+01
1.156217617617617544e+00 2.879873419966970971e+01
1.159220520520520381e+00 2.862509862042776021e+01
1.162223423423423219e+00 2.845291661361426705e+01
1.165226326326326278e+00 2.828217258692291836e+01
1.168229229229229116e+00 2.811285115216358577e+01
1.171232132132131953e+00 2.794493712210688940e+01
1.174235035035035013e+00 2.777841550738498810e+01
1.177237937937937851e+00 2.761327151344751485e+01
1.180240840840840688e+00 2.744949053757172663e+01
1.183243743743743526e+00 2.728705816592503552e+01
1.186246646646646585e+00 2.712596017068013055e+01
1.189249549549549423e+00 2.696618250718032428e+01
1.192252452452452260e+00 2.680771131115496786e+01
1.195255355355355320e+00 2.665053289598377262e+01
1.198258258258258158e+00 2.649463375000867060e+01
1.201261161161160995e+00 2.634000053389287288e+01
1.204264064064063833e+00 2.618662007802589997e+01
1.207266966966966892e+00 2.603447937997321304e+01
1.210269869869869730e+00 2.588356560197094325e+01
1.213272772772772568e+00 2.573386606846284508e+01
1.216275675675675627e+00 2.558536826368051464e+01
1.219278578578578465e+00 2.543805982926503972e+01
1.222281481481481302e+00 2.529192856192914718e+01
1.225284384384384362e+00 2.514696241115998276e+01
1.228287287287287199e+00 2.500314947696054801e+01
1.231290190190190037e+00 2.486047800763001803e+01
1.234293093093092875e+00 2.471893639758164340e+01
1.237295995995995934e+00 2.457851318519771056e+01
1.240298898898898772e+00 2.443919705072095638e+01
1.243301801801801609e+00 2.430097681418125077e+01
1.246304704704704669e+00 2.416384143335761792e+01
1.249307607607607506e+00 2.402778000177417894e+01
1.252310510510510344e+00 2.389278174673004429e+01
1.255313413413413182e+00 2.375883602736191946e+01
1.258316316316316241e+00 2.362593233273900850e+01
1.261319219219219079e+00 2.349406027999012991e+01
1.264322122122121916e+00 2.336320961246134331e+01
1.267325025025024976e+00 2.323337019790452374e+01
1.270327927927927814e+00 2.310453202669593509e+01
1.273330830830830651e+00 2.297668521008390741e+01
1.276333733733733711e+00 2.284981997846570678e+01
1.279336636636636548e+00 2.272392667969263158e+01
1.282339539539539386e+00 2.259899577740279497e+01
1.285342442442442223e+00 2.247501784938134506e+01
1.288345345345345283e+00 2.235198358594742274e+01
1.291348248248248121e+00 2.222988378836733503e+01
1.294351151151150958e+00 2.210870936729359926e+01
1.297354054054054018e+00 2.198845134122931100e+01
1.300356956956956855e+00 2.186910083501731350e+01
1.303359859859859693e+00 2.175064907835382044e+01
1.306362762762762530e+00 2.163308740432596267e+01
1.309365665665665590e+00 2.151640724797292492e+01
1.312368568568568428e+00 2.140060014487010420e+01
1.315371471471471265e+00 2.128565772964202196e+01
1.318374374374374325e+00 2.117157173347337107e+01
1.321377277277277162e+00 2.105833398317197336e+01
1.324380180180180000e+00 2.094593640069766138e+01
1.327383083083082838e+00 2.083437100187193280e+01
1.330385985985985897e+00 2.072362989509012010e+01
1.333388888888888735e+00 2.061370528005401326e+01
1.336391791791791572e+00 2.050458944652448423e+01
1.339394694694694632e+00 2.039627477309375791e+01
1.342397597597597469e+00 2.028875372597699211e+01
1.345400500500500307e+00 2.018201885782282190e+01
1.348403403403403367e+00 2.007606280654256636e+01
1.351406306306306204e+00 1.997087829415753646e+01
1.354409209209209042e+00 1.986645812566459668e+01
1.357412112112111879e+00 1.976279518791917411e+01
1.360415015015014939e+00 1.965988244853554079e+01
1.363417917917917777e+00 1.955771295480449368e+01
1.366420820820820614e+00 1.945627983262726346e+01
1.369423723723723674e+00 1.935557628546630582e+01
1.372426626626626511e+00 1.925559559331197690e+01
1.375429529529529349e+00 1.915633111166520663e+01
1.378432432432432186e+00 1.905777627053561929e+01
1.381435335335335246e+00 1.895992457345530013e+01
1.384438238238238084e+00 1.886276959650719576e+01
1.387441141141140921e+00 1.876630498736865960e+01
1.390444044044043981e+00 1.867052446436939306e+01
1.393446946946946818e+00 1.857542181556356198e+01
1.396449849849849656e+00 1.848099089781635485e+01
1.399452752752752716e+00 1.838722563590384951e+01
1.402455655655655553e+00 1.829412002162681361e+01
1.405458558558558391e+00 1.820166811293763587e+01
1.408461461461461228e+00 1.810986403308058712e+01
1.411464364364364288e+00 1.801870196974465799e+01
1.414467267267267125e+00 1.792817617422939236e+01
1.417470170170169963e+00 1.783828096062294932e+01
1.420473073073073023e+00 1.774901070499247169e+01
1.423475975975975860e+00 1.766035984458660479e+01
1.426478878878878698e+00 1.757232287704960783e+01
1.429481781781781535e+00 1.748489435964735605e+01
1.432484684684684595e+00 1.739806890850460874e+01
1.435487587587587432e+00 1.731184119785364928e+01
1.438490490490490270e+00 1.722620595929383214e+01
1.441493393393393330e+00 1.714115798106221433e+01
1.444496296296296167e+00 1.705669210731463536e+01
1.447499199199199005e+00 1.697280323741765429e+01
1.450502102102102064e+00 1.688948632525032068e+01
1.453505005005004902e+00 1.680673637851674229e+01
1.456507907907907740e+00 1.672454845806810653e+01
1.459510810810810577e+00 1.664291767723489812e+01
1.462513713713713637e+00 1.656183920116861685e+01
1.465516616616616474e+00 1.648130824619304136e+01
1.468519519519519312e+00 1.640132007916500712e+01
1.471522422422422371e+00 1.632187001684406624e+01
1.474525325325325209e+00 1.624295342527162234e+01
1.477528228228228047e+00 1.616456571915860962e+01
1.480531131131130884e+00 1.608670236128214981e+01
1.483534034034033944e+00 1.600935886189082780e+01
1.486536936936936781e+00 1.593253077811834828e+01
1.489539839839839619e+00 1.585621371340554475e+01
1.492542742742742679e+00 1.578040331693080311e+01
1.495545645645645516e+00 1.570509528304830482e+01
1.498548548548548354e+00 1.563028535073433645e+01
1.501551451451451191e+00 1.555596930304149694e+01
1.504554354354354251e+00 1.548214296656043665e+01
1.507557257257257088e+00 1.540880221088937319e+01
1.510560160160159926e+00 1.533594294811085668e+01
1.513563063063062986e+00 1.526356113227599565e+01
1.516565965965965823e+00 1.519165275889593403e+01
1.519568868868868661e+00 1.512021386444030746e+01
1.522571771771771720e+00 1.504924052584274996e+01
1.525574674674674558e+00 1.497872886001339765e+01
1.528577577577577395e+00 1.490867502335798633e+01
1.531580480480480233e+00 1.483907521130364948e+01
1.534583383383383293e+00 1.476992565783142908e+01
1.537586286286286130e+00 1.470122263501510318e+01
1.540589189189188968e+00 1.463296245256634975e+01
1.543592092092092027e+00 1.456514145738633026e+01
1.546594994994994865e+00 1.449775603312326311e+01
1.549597897897897703e+00 1.443080259973616286e+01
1.552600800800800540e+00 1.436427761306451956e+01
1.555603703703703600e+00 1.429817756440387022e+01
1.558606606606606437e+00 1.423249898008715064e+01
1.561609509509509275e+00 1.416723842107170306e+01
1.564612412412412334e+00 1.410239248253200905e+01
1.567615315315315172e+00 1.403795779345783323e+01
1.570618218218218010e+00 1.397393101625784340e+01
1.573621121121121069e+00 1.391030884636861131e+01
1.576624024024023907e+00 1.384708801186887506e+01
1.579626926926926744e+00 1.378426527309895810e+01
1.582629829829829582e+00 1.372183742228538250e+01
1.585632732732732642e+00 1.365980128317040254e+01
1.588635635635635479e+00 1.359815371064664369e+01
1.591638538538538317e+00 1.353689159039650924e+01
1.594641441441441376e+00 1.347601183853642937e+01
1.597644344344344214e+00 1.341551140126588493e+01
1.600647247247247051e+00 1.335538725452106767e+01
1.603650150150149889e+00 1.329563640363308608e+01
1.606653053053052949e+00 1.323625588299085365e+01
1.609655955955955786e+00 1.317724275570823345e+01
1.612658858858858624e+00 1.311859411329577974e+01
1.615661761761761683e+00 1.306030707533659374e+01
1.618664664664664521e+00 1.300237878916665046e+01
1.621667567567567358e+00 1.294480642955916316e+01
1.624670470470470196e+00 1.288758719841318623e+01
1.627673373373373256e+00 1.283071832444623972e+01
1.630676276276276093e+00 1.277419706289097157e+01
1.633679179179178931e+00 1.271802069519572953e+01
1.636682082082081990e+00 1.266218652872915662e+01
1.639684984984984828e+00 1.260669189648844757e+01
1.642687887887887666e+00 1.255153415681152040e+01
1.645690790790790725e+00 1.249671069309285976e+01
1.648693693693693563e+00 1.244221891350309583e+01
1.651696596596596400e+00 1.238805625070564176e+01
1.654699499499499238e+00 1.233422016111284059e+01
1.657702402402402297e+00 1.228070812431219494e+01
1.660705305305305135e+00 1.222751764354144655e+01
1.663708208208207973e+00 1.217464624550238916e+01
1.666711111111111032e+00 1.212209148010043869e+01
1.669714014014013870e+00 1.206985092018776662e+01
1.672716916916916707e+00 1.201792216130951196e+01
1.675719819819819545e+00 1.196630282145326518e+01
1.678722722722722605e+00 1.191499054080182596e+01
1.681725625625625442e+00 1.186398298148905894e+01
1.684728528528528280e+00 1.181327782735877818e+01
1.687731431431431339e+00 1.176287278372678813e+01
1.690734334334334177e+00 1.171276557714587518e+01
1.693737237237237014e+00 1.166295395517379774e+01
1.696740140140140074e+00 1.161343568614411126e+01
1.699743043043042912e+00 1.156420855894004518e+01
1.702745945945945749e+00 1.151527038277103721e+01
1.705748848848848587e+00 1.146661898695217374e+01
1.708751751751751646e+00 1.141825222068638546e+01
1.711754654654654484e+00 1.137016795284932869e+01
1.714757557557557321e+00 1.132236407177693671e+01
1.717760460460460381e+00 1.127483848505570663e+01
1.720763363363363219e+00 1.122758911931548376e+01
1.723766266266266056e+00 1.118061392002485555e+01
1.726769169169168894e+00 1.113391085128913716e+01
1.729772072072071953e+00 1.108747789565077646e+01
1.732774974974974791e+00 1.104131305389223527e+01
1.735777877877877629e+00 1.099541434484139479e+01
1.738780780780780688e+00 1.094977980517917437e+01
1.741783683683683526e+00 1.090440748924970293e+01
1.744786586586586363e+00 1.085929546887270725e+01
